state,country,confirmed,deaths,date,month,year,population,confirmed_1d,deaths_1d,confirmed_moving_avg_7d,deaths_moving_avg_7d,confirmed_moving_avg_7d_rate_14,deaths_moving_avg_7d_rate_14,confirmed_trend,deaths_trend
Acre,Brazil,87907,1816,2021-09-11,2021-09,2021,881935,0,0,5,1,0.2778,1.0,downward,upward
Acre,Brazil,87911,1816,2021-09-12,2021-09,2021,881935,4,0,6,1,0.3333,1.0,downward,upward
Acre,Brazil,87914,1816,2021-09-13,2021-09,2021,881935,3,0,6,1,0.3333,1.0,downward,upward
Acre,Brazil,87914,1816,2021-09-14,2021-09,2021,881935,0,0,3,1,0.2,1.0,downward,upward
Acre,Brazil,87916,1816,2021-09-15,2021-09,2021,881935,2,0,3,1,0.2,1.0,downward,upward
Acre,Brazil,87924,1816,2021-09-16,2021-09,2021,881935,8,0,3,1,0.2727,1.0,downward,upward
Acre,Brazil,87925,1817,2021-09-17,2021-09,2021,881935,1,1,3,1,0.3333,1.0,downward,upward
Acre,Brazil,87930,1817,2021-09-18,2021-09,2021,881935,5,0,4,1,0.3635,1.0,downward,upward
Acre,Brazil,87932,1817,2021-09-19,2021-09,2021,881935,2,0,3,1,0.2727,inf,downward,stable
Acre,Brazil,87932,1817,2021-09-20,2021-09,2021,881935,0,0,3,1,0.2727,inf,downward,stable
Acre,Brazil,87932,1835,2021-09-21,2021-09,2021,881935,0,18,3,3,0.2727,3.0,downward,stable
Acre,Brazil,87932,1835,2021-09-22,2021-09,2021,881935,0,0,3,3,0.3,3.0,downward,stable
Acre,Brazil,87934,1836,2021-09-23,2021-09,2021,881935,2,1,2,3,0.2,3.0,downward,stable
Acre,Brazil,87937,1836,2021-09-24,2021-09,2021,881935,3,0,2,3,0.25,3.0,downward,stable
Acre,Brazil,87938,1836,2021-09-25,2021-09,2021,881935,1,0,2,3,0.4,3.0,downward,stable
Acre,Brazil,87938,1836,2021-09-26,2021-09,2021,881935,0,0,1,3,0.1666,3.0,downward,stable
Acre,Brazil,87939,1836,2021-09-27,2021-09,2021,881935,1,0,1,3,0.1666,3.0,downward,stable
Acre,Brazil,87940,1837,2021-09-28,2021-09,2021,881935,1,1,2,1,0.6665,1.0,downward,upward
Acre,Brazil,87923,1837,2021-09-29,2021-09,2021,881935,-17,0,-1,1,-0.3333,1.0,downward,upward
Acre,Brazil,87924,1838,2021-09-30,2021-09,2021,881935,1,1,-1,1,-0.3333,1.0,downward,upward
Acre,Brazil,87925,1838,2021-10-01,2021-10,2021,881935,1,0,-1,1,-0.3333,1.0,downward,upward
Acre,Brazil,87926,1838,2021-10-02,2021-10,2021,881935,1,0,-1,1,-0.25,1.0,downward,upward
Acre,Brazil,87926,1838,2021-10-03,2021-10,2021,881935,0,0,-1,1,-0.3333,1.0,downward,upward
Acre,Brazil,87930,1838,2021-10-04,2021-10,2021,881935,4,0,-1,1,-0.3333,1.0,downward,upward
Acre,Brazil,87931,1839,2021-10-05,2021-10,2021,881935,1,1,-1,1,-0.3333,0.3333,downward,downward
Acre,Brazil,87931,1839,2021-10-06,2021-10,2021,881935,0,0,2,1,0.6665,0.3333,downward,downward
Acre,Brazil,87938,1839,2021-10-07,2021-10,2021,881935,7,0,2,1,1.0,0.3333,upward,downward
Acre,Brazil,87940,1839,2021-10-08,2021-10,2021,881935,2,0,3,1,1.5,0.3333,stable,downward
Acre,Brazil,87944,1840,2021-10-09,2021-10,2021,881935,4,1,3,1,1.5,0.3333,stable,downward
Acre,Brazil,87944,1840,2021-10-10,2021-10,2021,881935,0,0,3,1,3.0,0.3333,stable,downward
Acre,Brazil,87944,1840,2021-10-11,2021-10,2021,881935,0,0,2,1,2.0,0.3333,stable,downward
Acre,Brazil,87944,1841,2021-10-12,2021-10,2021,881935,0,1,2,1,1.0,1.0,upward,upward
Acre,Brazil,87968,1841,2021-10-13,2021-10,2021,881935,24,0,6,1,-6.0,1.0,downward,upward
Acre,Brazil,87994,1841,2021-10-14,2021-10,2021,881935,26,0,8,1,-8.0,1.0,downward,upward
Acre,Brazil,88001,1842,2021-10-15,2021-10,2021,881935,7,1,9,1,-9.0,1.0,downward,upward
Acre,Brazil,88005,1842,2021-10-16,2021-10,2021,881935,4,0,9,1,-9.0,1.0,downward,upward
Acre,Brazil,88007,1842,2021-10-17,2021-10,2021,881935,2,0,9,1,-9.0,1.0,downward,upward
Acre,Brazil,88010,1842,2021-10-18,2021-10,2021,881935,3,0,10,1,-10.0,1.0,downward,upward
Acre,Brazil,88011,1842,2021-10-19,2021-10,2021,881935,1,0,10,1,-10.0,1.0,downward,upward
Acre,Brazil,88019,1842,2021-10-20,2021-10,2021,881935,8,0,8,1,4.0,1.0,stable,upward
Acre,Brazil,88022,1842,2021-10-21,2021-10,2021,881935,3,0,4,1,2.0,1.0,stable,upward
Acre,Brazil,88023,1843,2021-10-22,2021-10,2021,881935,1,1,4,1,1.333,1.0,stable,upward
Acre,Brazil,88024,1844,2021-10-23,2021-10,2021,881935,1,1,3,1,1.0,1.0,upward,upward
Acre,Brazil,88033,1844,2021-10-24,2021-10,2021,881935,9,0,4,1,1.333,1.0,stable,upward
Acre,Brazil,88038,1844,2021-10-25,2021-10,2021,881935,5,0,4,1,2.0,1.0,stable,upward
Acre,Brazil,88040,1845,2021-10-26,2021-10,2021,881935,2,1,5,1,2.5,1.0,stable,upward
Acre,Brazil,88047,1845,2021-10-27,2021-10,2021,881935,7,0,4,1,0.6665,1.0,downward,upward
Acre,Brazil,88049,1845,2021-10-28,2021-10,2021,881935,2,0,4,1,0.5,1.0,downward,upward
Acre,Brazil,88050,1845,2021-10-29,2021-10,2021,881935,1,0,4,1,0.4443,1.0,downward,upward
Acre,Brazil,88050,1845,2021-10-30,2021-10,2021,881935,0,0,4,1,0.4443,1.0,downward,upward
Acre,Brazil,88050,1845,2021-10-31,2021-10,2021,881935,0,0,3,1,0.3333,1.0,downward,upward
Acre,Brazil,88050,1845,2021-11-01,2021-11,2021,881935,0,0,2,1,0.2,1.0,downward,upward
Acre,Brazil,88050,1845,2021-11-02,2021-11,2021,881935,0,0,2,0,0.2,0.0,downward,downward
Acre,Brazil,88053,1845,2021-11-03,2021-11,2021,881935,3,0,1,0,0.125,0.0,downward,downward
Acre,Brazil,88053,1845,2021-11-04,2021-11,2021,881935,0,0,1,0,0.25,0.0,downward,downward
Acre,Brazil,88060,1845,2021-11-05,2021-11,2021,881935,7,0,2,0,0.5,0.0,downward,downward
Acre,Brazil,88066,1845,2021-11-06,2021-11,2021,881935,6,0,3,0,1.0,0.0,upward,downward
Acre,Brazil,88068,1845,2021-11-07,2021-11,2021,881935,2,0,3,0,0.75,0.0,downward,downward
Acre,Brazil,88068,1845,2021-11-08,2021-11,2021,881935,0,0,3,0,0.75,0.0,downward,downward
Acre,Brazil,88073,1845,2021-11-09,2021-11,2021,881935,5,0,4,0,0.8,0.0,upward,downward
Acre,Brazil,88078,1845,2021-11-10,2021-11,2021,881935,5,0,4,0,1.0,0.0,upward,downward
Acre,Brazil,88089,1845,2021-11-11,2021-11,2021,881935,11,0,6,0,1.5,0.0,stable,downward
Acre,Brazil,88094,1845,2021-11-12,2021-11,2021,881935,5,0,5,0,1.25,0.0,stable,downward
Acre,Brazil,88104,1845,2021-11-13,2021-11,2021,881935,10,0,6,0,1.5,0.0,stable,downward
Acre,Brazil,88109,1845,2021-11-14,2021-11,2021,881935,5,0,6,0,2.0,0.0,stable,downward
Acre,Brazil,88110,1845,2021-11-15,2021-11,2021,881935,1,0,6,0,3.0,0.0,stable,downward
Acre,Brazil,88113,1845,2021-11-16,2021-11,2021,881935,3,0,6,0,3.0,,stable,
Acre,Brazil,88114,1845,2021-11-17,2021-11,2021,881935,1,0,6,0,6.0,,stable,
Acre,Brazil,88120,1845,2021-11-18,2021-11,2021,881935,6,0,5,0,5.0,,stable,
Acre,Brazil,88127,1845,2021-11-19,2021-11,2021,881935,7,0,5,0,2.5,,stable,
Acre,Brazil,88134,1845,2021-11-20,2021-11,2021,881935,7,0,5,0,1.667,,stable,
Acre,Brazil,88137,1845,2021-11-21,2021-11,2021,881935,3,0,4,0,1.333,,stable,
Acre,Brazil,88139,1845,2021-11-22,2021-11,2021,881935,2,0,5,0,1.667,,stable,
Acre,Brazil,88139,1845,2021-11-23,2021-11,2021,881935,0,0,4,0,1.0,,upward,
Acre,Brazil,88183,1845,2021-11-24,2021-11,2021,881935,44,0,10,0,2.5,,stable,
Acre,Brazil,88192,1846,2021-11-25,2021-11,2021,881935,9,1,11,1,1.833,inf,stable,stable
Acre,Brazil,88200,1846,2021-11-26,2021-11,2021,881935,8,0,11,1,2.2,inf,stable,stable
Acre,Brazil,88203,1846,2021-11-27,2021-11,2021,881935,3,0,10,1,1.667,inf,stable,stable
Acre,Brazil,88209,1846,2021-11-28,2021-11,2021,881935,6,0,11,1,1.833,inf,stable,stable
Acre,Brazil,88213,1846,2021-11-29,2021-11,2021,881935,4,0,11,1,1.833,inf,stable,stable
Acre,Brazil,88213,1848,2021-11-30,2021-11,2021,881935,0,2,11,1,1.833,inf,stable,stable
Acre,Brazil,88220,1849,2021-12-01,2021-12,2021,881935,7,1,6,1,1.0,inf,upward,stable
Acre,Brazil,88223,1849,2021-12-02,2021-12,2021,881935,3,0,5,1,1.0,inf,upward,stable
Acre,Brazil,88225,1849,2021-12-03,2021-12,2021,881935,2,0,4,1,0.8,inf,upward,stable
Acre,Brazil,88228,1849,2021-12-04,2021-12,2021,881935,3,0,4,1,0.8,inf,upward,stable
Acre,Brazil,88228,1849,2021-12-05,2021-12,2021,881935,0,0,3,1,0.75,inf,downward,stable
Acre,Brazil,88239,1849,2021-12-06,2021-12,2021,881935,11,0,4,1,0.8,inf,upward,stable
Acre,Brazil,88241,1849,2021-12-07,2021-12,2021,881935,2,0,4,1,1.0,inf,upward,stable
Acre,Brazil,88254,1849,2021-12-08,2021-12,2021,881935,13,0,5,0,0.5,,downward,
Acre,Brazil,88264,1849,2021-12-09,2021-12,2021,881935,10,0,6,0,0.5454,0.0,downward,downward
Acre,Brazil,88264,1849,2021-12-10,2021-12,2021,881935,0,0,6,0,0.5454,0.0,downward,downward
Acre,Brazil,88272,1849,2021-12-11,2021-12,2021,882015,8,0,7,0,0.7,0.0,downward,downward
Acre,Brazil,88280,1849,2021-12-12,2021-12,2021,882095,8,0,8,0,0.727,0.0,downward,downward
Acre,Brazil,88284,1849,2021-12-13,2021-12,2021,882135,4,0,7,0,0.636,0.0,downward,downward
Acre,Brazil,88287,1849,2021-12-14,2021-12,2021,881935,3,0,7,0,0.636,0.0,downward,downward
Acre,Brazil,88300,1850,2021-12-15,2021-12,2021,881935,13,1,7,1,1.167,1.0,stable,upward
Acre,Brazil,88308,1850,2021-12-16,2021-12,2021,882015,8,0,7,1,1.4,1.0,stable,upward
Acre,Brazil,88314,1850,2021-12-17,2021-12,2021,881995,6,0,8,1,2.0,1.0,stable,upward
Acre,Brazil,88329,1850,2021-12-18,2021-12,2021,882145,15,0,9,1,2.25,1.0,stable,upward
Acre,Brazil,88335,1850,2021-12-19,2021-12,2021,881935,6,0,8,1,2.666,1.0,stable,upward
Acre,Brazil,88335,1850,2021-12-20,2021-12,2021,881935,0,0,8,1,2.0,1.0,stable,upward
Acre,Brazil,88339,1850,2021-12-21,2021-12,2021,881935,4,0,8,1,2.0,1.0,stable,upward
Acre,Brazil,88345,1850,2021-12-22,2021-12,2021,881935,6,0,7,0,1.4,,stable,
Acre,Brazil,88356,1850,2021-12-23,2021-12,2021,881935,11,0,7,0,1.167,,stable,
Acre,Brazil,88370,1850,2021-12-24,2021-12,2021,881935,14,0,8,0,1.333,,stable,
Acre,Brazil,88373,1850,2021-12-25,2021-12,2021,881935,3,0,7,0,1.0,,upward,
Acre,Brazil,88378,1850,2021-12-26,2021-12,2021,881935,5,0,7,0,0.875,,upward,
Acre,Brazil,88379,1850,2021-12-27,2021-12,2021,881935,1,0,7,0,1.0,,upward,
Acre,Brazil,88379,1850,2021-12-28,2021-12,2021,881935,0,0,6,0,0.857,,upward,
Acre,Brazil,88379,1851,2021-12-29,2021-12,2021,881935,0,1,5,1,0.7144,1.0,downward,upward
Acre,Brazil,88384,1851,2021-12-30,2021-12,2021,881935,5,0,4,1,0.5713,1.0,downward,upward
Acre,Brazil,88384,1851,2021-12-31,2021-12,2021,881935,0,0,2,1,0.25,1.0,downward,upward
Acre,Brazil,88386,1851,2022-01-01,2022-01,2022,881935,2,0,2,1,0.2222,1.0,downward,upward
Acre,Brazil,88386,1851,2022-01-02,2022-01,2022,881935,0,0,2,1,0.25,1.0,downward,upward
Acre,Brazil,88395,1851,2022-01-03,2022-01,2022,881935,9,0,3,1,0.375,1.0,downward,upward
Acre,Brazil,88395,1852,2022-01-04,2022-01,2022,881935,0,1,3,1,0.375,1.0,downward,upward
Acre,Brazil,88395,1852,2022-01-05,2022-01,2022,881935,0,0,3,1,0.4285,inf,downward,stable
Acre,Brazil,88403,1852,2022-01-06,2022-01,2022,882015,8,0,3,1,0.4285,inf,downward,stable
Acre,Brazil,88403,1852,2022-01-07,2022-01,2022,882015,0,0,3,1,0.375,inf,downward,stable
Acre,Brazil,88403,1852,2022-01-08,2022-01,2022,882015,0,0,3,1,0.4285,inf,downward,stable
Acre,Brazil,88403,1852,2022-01-09,2022-01,2022,881935,0,0,3,1,0.4285,inf,downward,stable
Acre,Brazil,88440,1852,2022-01-10,2022-01,2022,881935,37,0,7,1,1.0,inf,upward,stable
Acre,Brazil,88628,1854,2022-01-11,2022-01,2022,881935,188,2,34,1,5.668,inf,stable,stable
Acre,Brazil,88813,1854,2022-01-12,2022-01,2022,881935,185,0,60,1,12.0,1.0,stable,upward
Acre,Brazil,89244,1854,2022-01-13,2022-01,2022,881935,431,0,121,1,30.25,1.0,stable,upward
Acre,Brazil,89529,1854,2022-01-14,2022-01,2022,881935,285,0,161,1,80.5,1.0,stable,upward
Acre,Brazil,89635,1854,2022-01-15,2022-01,2022,881935,106,0,176,1,88.0,1.0,stable,upward
Acre,Brazil,89801,1854,2022-01-16,2022-01,2022,881935,166,0,200,1,100.0,1.0,stable,upward
Acre,Brazil,90250,1854,2022-01-17,2022-01,2022,881935,449,0,259,1,86.3,1.0,stable,upward
Acre,Brazil,90299,1854,2022-01-18,2022-01,2022,881935,49,0,239,0,79.7,0.0,stable,downward
Acre,Brazil,91471,1854,2022-01-19,2022-01,2022,881935,1172,0,380,0,126.7,0.0,stable,downward
Acre,Brazil,91781,1854,2022-01-20,2022-01,2022,881935,310,0,363,0,121.0,0.0,stable,downward
Acre,Brazil,92004,1854,2022-01-21,2022-01,2022,881935,223,0,354,0,118.0,0.0,stable,downward
Acre,Brazil,93533,1855,2022-01-22,2022-01,2022,881935,1529,1,557,1,185.6,1.0,stable,upward
Acre,Brazil,93724,1857,2022-01-23,2022-01,2022,881935,191,2,561,1,187.0,1.0,stable,upward
Acre,Brazil,95091,1857,2022-01-24,2022-01,2022,881935,1367,0,692,1,98.9,1.0,stable,upward
Acre,Brazil,95594,1857,2022-01-25,2022-01,2022,881935,503,0,757,1,22.27,1.0,stable,upward
Acre,Brazil,96532,1860,2022-01-26,2022-01,2022,881935,938,3,723,1,12.05,1.0,stable,upward
Acre,Brazil,96834,1861,2022-01-27,2022-01,2022,881935,302,1,722,1,5.97,1.0,stable,upward
Acre,Brazil,97430,1862,2022-01-28,2022-01,2022,881935,596,1,776,2,4.82,2.0,stable,stable
Acre,Brazil,97829,1866,2022-01-29,2022-01,2022,881935,399,4,614,2,3.488,2.0,stable,stable
Acre,Brazil,98149,1868,2022-01-30,2022-01,2022,881935,320,2,633,2,3.164,2.0,stable,stable
Acre,Brazil,101260,1871,2022-01-31,2022-01,2022,881935,3111,3,882,2,3.406,2.0,stable,stable
Acre,Brazil,101417,1877,2022-02-01,2022-02,2022,881935,157,6,832,3,3.48,inf,stable,stable
Acre,Brazil,102866,1877,2022-02-02,2022-02,2022,881935,1449,0,905,3,2.38,inf,stable,stable
Acre,Brazil,105014,1881,2022-02-03,2022-02,2022,881935,2148,4,1169,3,3.22,inf,stable,stable
Acre,Brazil,105843,1886,2022-02-04,2022-02,2022,881935,829,5,1202,4,3.395,inf,stable,stable
Acre,Brazil,105874,1894,2022-02-05,2022-02,2022,881935,31,8,1150,4,2.064,4.0,stable,stable
Acre,Brazil,105938,1897,2022-02-06,2022-02,2022,881935,64,3,1113,5,1.984,5.0,stable,stable
Acre,Brazil,105979,1899,2022-02-07,2022-02,2022,881935,41,2,675,4,0.9756,4.0,upward,stable
Acre,Brazil,107864,1905,2022-02-08,2022-02,2022,881935,1885,6,921,4,1.217,4.0,stable,stable
Acre,Brazil,108794,1909,2022-02-09,2022-02,2022,881935,930,4,847,5,1.172,5.0,stable,stable
Acre,Brazil,109417,1914,2022-02-10,2022-02,2022,881935,623,5,629,5,0.871,5.0,upward,stable
Acre,Brazil,110373,1914,2022-02-11,2022-02,2022,881935,956,0,648,4,0.835,2.0,upward,stable
Acre,Brazil,110430,1917,2022-02-12,2022-02,2022,881935,57,3,651,4,1.061,2.0,upward,stable
Acre,Brazil,110443,1923,2022-02-13,2022-02,2022,881935,13,6,644,4,1.018,2.0,upward,stable
Acre,Brazil,112689,1926,2022-02-14,2022-02,2022,881935,2246,3,959,4,1.087,2.0,upward,stable
Acre,Brazil,112742,1934,2022-02-15,2022-02,2022,881935,53,8,697,5,0.838,1.667,upward,stable
Acre,Brazil,113646,1937,2022-02-16,2022-02,2022,881935,904,3,694,4,0.767,1.333,upward,stable
Acre,Brazil,114823,1940,2022-02-17,2022-02,2022,881935,1177,3,773,4,0.661,1.333,downward,stable
Acre,Brazil,116210,1949,2022-02-18,2022-02,2022,881935,1387,9,834,5,0.694,1.25,downward,stable
Acre,Brazil,116222,1953,2022-02-19,2022-02,2022,881935,12,4,828,6,0.72,1.5,downward,stable
Acre,Brazil,116249,1956,2022-02-20,2022-02,2022,881935,27,3,830,5,0.7456,1.0,downward,upward
Acre,Brazil,117850,1959,2022-02-21,2022-02,2022,881935,1601,3,738,5,1.094,1.25,upward,stable
Acre,Brazil,118436,1962,2022-02-22,2022-02,2022,881935,586,3,814,4,0.884,1.0,upward,upward
Acre,Brazil,119090,1966,2022-02-23,2022-02,2022,881935,654,4,778,5,0.9185,1.0,upward,upward
Acre,Brazil,119112,1968,2022-02-24,2022-02,2022,881935,22,2,613,4,0.9746,0.8,upward,upward
Acre,Brazil,120569,1969,2022-02-25,2022-02,2022,881935,1457,1,623,3,0.9614,0.75,upward,downward
Acre,Brazil,120569,1969,2022-02-26,2022-02,2022,881935,0,0,621,3,0.954,0.75,upward,downward
Acre,Brazil,120581,1971,2022-02-27,2022-02,2022,881935,12,2,619,3,0.961,0.75,upward,downward
Acre,Brazil,120583,1972,2022-02-28,2022-02,2022,881935,2,1,391,2,0.4077,0.5,downward,downward
Acre,Brazil,120587,1974,2022-03-01,2022-03,2022,881935,4,2,308,2,0.442,0.4,downward,downward
Acre,Brazil,120589,1976,2022-03-02,2022-03,2022,881935,2,2,215,2,0.3098,0.5,downward,downward
Acre,Brazil,121904,1976,2022-03-03,2022-03,2022,881935,1315,0,399,2,0.516,0.5,downward,downward
Acre,Brazil,122060,1979,2022-03-04,2022-03,2022,881935,156,3,213,2,0.2554,0.4,downward,downward
Acre,Brazil,122518,1980,2022-03-05,2022-03,2022,881935,458,1,279,2,0.337,0.3333,downward,downward
Acre,Brazil,122613,1980,2022-03-06,2022-03,2022,881935,95,0,291,2,0.3506,0.4,downward,downward
Acre,Brazil,122614,1981,2022-03-07,2022-03,2022,881935,1,1,291,2,0.3943,0.4,downward,downward
Acre,Brazil,122809,1985,2022-03-08,2022-03,2022,881935,195,4,318,2,0.3906,0.5,downward,downward
Acre,Brazil,123060,1985,2022-03-09,2022-03,2022,881935,251,0,353,2,0.4536,0.4,downward,downward
Acre,Brazil,123157,1987,2022-03-10,2022-03,2022,881935,97,2,179,2,0.292,0.5,downward,downward
Acre,Brazil,123338,1987,2022-03-11,2022-03,2022,881935,181,0,183,2,0.2937,0.6665,downward,downward
Acre,Brazil,123370,1988,2022-03-12,2022-03,2022,881935,32,1,122,2,0.1964,0.6665,downward,downward
Acre,Brazil,123376,1989,2022-03-13,2022-03,2022,881935,6,1,109,2,0.1761,0.6665,downward,downward
Acre,Brazil,123378,1989,2022-03-14,2022-03,2022,881935,2,0,110,2,0.2812,1.0,downward,upward
Acre,Brazil,123381,1990,2022-03-15,2022-03,2022,881935,3,1,82,1,0.266,0.5,downward,downward
Acre,Brazil,123443,1990,2022-03-16,2022-03,2022,881935,62,0,55,1,0.2559,0.5,downward,downward
Acre,Brazil,123588,1990,2022-03-17,2022-03,2022,881935,145,0,62,1,0.1554,0.5,downward,downward
Acre,Brazil,123653,1990,2022-03-18,2022-03,2022,881935,65,0,45,1,0.2113,0.5,downward,downward
Acre,Brazil,123667,1990,2022-03-19,2022-03,2022,881935,14,0,43,1,0.1542,0.5,downward,downward
Acre,Brazil,123669,1990,2022-03-20,2022-03,2022,881935,2,0,42,1,0.1443,0.5,downward,downward
Acre,Brazil,123669,1990,2022-03-21,2022-03,2022,881935,0,0,42,1,0.1443,0.5,downward,downward
Acre,Brazil,123710,1990,2022-03-22,2022-03,2022,881935,41,0,47,0,0.1478,0.0,downward,downward
Acre,Brazil,123737,1990,2022-03-23,2022-03,2022,881935,27,0,42,0,0.11896,0.0,downward,downward
Acre,Brazil,123746,1990,2022-03-24,2022-03,2022,881935,9,0,23,0,0.1285,0.0,downward,downward
Acre,Brazil,123776,1992,2022-03-25,2022-03,2022,881935,30,2,18,1,0.0984,0.5,downward,downward
Acre,Brazil,123777,1992,2022-03-26,2022-03,2022,881935,1,0,16,1,0.1311,0.5,downward,downward
Acre,Brazil,123808,1992,2022-03-27,2022-03,2022,881935,31,0,20,1,0.1835,0.5,downward,downward
Acre,Brazil,123808,1992,2022-03-28,2022-03,2022,881935,0,0,20,1,0.1818,0.5,downward,downward
Acre,Brazil,123808,1992,2022-03-29,2022-03,2022,881935,0,0,14,1,0.1708,1.0,downward,upward
Acre,Brazil,123812,1992,2022-03-30,2022-03,2022,881935,4,0,11,1,0.2,1.0,downward,upward
Acre,Brazil,123812,1992,2022-03-31,2022-03,2022,881935,0,0,10,1,0.1613,1.0,downward,upward
Acre,Brazil,123812,1992,2022-04-01,2022-04,2022,881935,0,0,6,0,0.1333,0.0,downward,downward
Acre,Brazil,123813,1993,2022-04-02,2022-04,2022,881935,1,1,6,1,0.1395,1.0,downward,upward
Acre,Brazil,123813,1994,2022-04-03,2022-04,2022,881935,0,1,1,1,0.0238,1.0,downward,upward
Acre,Brazil,123815,1994,2022-04-04,2022-04,2022,881935,2,0,1,1,0.0238,1.0,downward,upward
Acre,Brazil,123816,1994,2022-04-05,2022-04,2022,881935,1,0,2,1,0.04254,inf,downward,stable
Acre,Brazil,123819,1994,2022-04-06,2022-04,2022,881935,3,0,1,1,0.0238,inf,downward,stable
Acre,Brazil,123820,1994,2022-04-07,2022-04,2022,881935,1,0,2,1,0.087,inf,downward,stable
Acre,Brazil,123822,1995,2022-04-08,2022-04,2022,881935,2,1,2,1,0.1111,1.0,downward,upward
Acre,Brazil,123825,1995,2022-04-09,2022-04,2022,881935,3,0,2,1,0.125,1.0,downward,upward
Acre,Brazil,123825,1996,2022-04-10,2022-04,2022,881935,0,1,2,1,0.1,1.0,downward,upward
Acre,Brazil,123825,1996,2022-04-11,2022-04,2022,881935,0,0,2,1,0.1,1.0,downward,upward
Acre,Brazil,124103,1996,2022-04-12,2022-04,2022,881935,278,0,41,1,2.928,1.0,stable,upward
Acre,Brazil,124240,1996,2022-04-13,2022-04,2022,881935,137,0,61,1,5.547,1.0,stable,upward
Acre,Brazil,124309,1996,2022-04-14,2022-04,2022,881935,69,0,70,1,7.0,1.0,stable,upward
Acre,Brazil,124354,1996,2022-04-15,2022-04,2022,881935,45,0,76,1,12.664,inf,stable,stable
Acre,Brazil,124354,1996,2022-04-16,2022-04,2022,881935,0,0,76,1,12.664,1.0,stable,upward
Acre,Brazil,124354,1996,2022-04-17,2022-04,2022,881935,0,0,76,0,76.0,0.0,stable,downward
Acre,Brazil,124417,1996,2022-04-18,2022-04,2022,881935,63,0,85,0,85.0,0.0,stable,downward
Acre,Brazil,124500,1996,2022-04-19,2022-04,2022,881935,83,0,57,0,28.5,0.0,stable,downward
Acre,Brazil,124526,1996,2022-04-20,2022-04,2022,881935,26,0,41,0,41.0,0.0,stable,downward
Acre,Brazil,124527,1998,2022-04-21,2022-04,2022,881935,1,2,32,1,16.0,1.0,stable,upward
Acre,Brazil,124633,1998,2022-04-22,2022-04,2022,881935,106,0,40,1,20.0,1.0,stable,upward
Acre,Brazil,124633,1998,2022-04-23,2022-04,2022,881935,0,0,40,1,20.0,1.0,stable,upward
Acre,Brazil,124635,1998,2022-04-24,2022-04,2022,881935,2,0,41,1,20.5,1.0,stable,upward
Acre,Brazil,124670,2000,2022-04-25,2022-04,2022,881935,35,2,37,1,18.5,1.0,stable,upward
Acre,Brazil,124672,2002,2022-04-26,2022-04,2022,881935,2,2,25,1,0.61,1.0,downward,upward
Acre,Brazil,124672,2002,2022-04-27,2022-04,2022,881935,0,0,21,1,0.3442,1.0,downward,upward
Acre,Brazil,124918,2002,2022-04-28,2022-04,2022,881935,246,0,56,1,0.8,1.0,upward,upward
Acre,Brazil,124918,2002,2022-04-29,2022-04,2022,881935,0,0,41,1,0.5396,1.0,downward,upward
Acre,Brazil,124921,2002,2022-04-30,2022-04,2022,881935,3,0,42,1,0.5527,1.0,downward,upward
Acre,Brazil,124921,2002,2022-05-01,2022-05,2022,881935,0,0,41,1,0.5396,inf,downward,stable
Acre,Brazil,124921,2002,2022-05-02,2022-05,2022,881935,0,0,36,1,0.4236,inf,downward,stable
Acre,Brazil,124969,2002,2022-05-03,2022-05,2022,881935,48,0,43,0,0.7544,,upward,
Acre,Brazil,124969,2002,2022-05-04,2022-05,2022,881935,0,0,43,0,1.049,,upward,
Acre,Brazil,124969,2002,2022-05-05,2022-05,2022,881935,0,0,8,0,0.25,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-06,2022-05,2022,881935,0,0,8,0,0.2,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-07,2022-05,2022,881935,0,0,7,0,0.175,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-08,2022-05,2022,881935,0,0,7,0,0.1708,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-09,2022-05,2022,881935,0,0,7,0,0.1892,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-10,2022-05,2022,881935,0,0,0,0,0.0,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-11,2022-05,2022,881935,0,0,0,0,0.0,0.0,downward,downward
Acre,Brazil,124969,2002,2022-05-12,2022-05,2022,881935,0,0,0,0,0.0,0.0,downward,downward
Acre,Brazil,124970,2002,2022-05-13,2022-05,2022,881935,1,0,1,0,0.02438,0.0,downward,downward
Acre,Brazil,124970,2002,2022-05-14,2022-05,2022,881935,0,0,1,0,0.0238,0.0,downward,downward
Acre,Brazil,124970,2002,2022-05-15,2022-05,2022,881935,0,0,1,0,0.02438,0.0,downward,downward
Acre,Brazil,124970,2002,2022-05-16,2022-05,2022,881935,0,0,1,0,0.02777,0.0,downward,downward
Acre,Brazil,124970,2002,2022-05-17,2022-05,2022,881935,0,0,1,0,0.02325,,downward,
Acre,Brazil,124970,2002,2022-05-18,2022-05,2022,881935,0,0,1,0,0.02325,,downward,
